# Automatic mecA detection and and mecA type prediction,,,,,,,
strain,resistance,mecA,no_of_SCCmec,single_gene_prediction,whole_cassette_prediction,wcp_pident,agreement
1280_25138,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),87.77,TRUE
1280_3805,MSSA,FALSE,0,,,0,TRUE
1412623_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.89,TRUE
1410771_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1280_30866,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_3978,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.84,TRUE
1417181_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.06,TRUE
1280_4542,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.91,TRUE
1280_4432,MSSA,FALSE,0,,,0,TRUE
1409461_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.31,TRUE
1280_11669,MSSA,FALSE,0,,,0,TRUE
1417044_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.95,TRUE
1280_4427,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.62,TRUE
1280_4036,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.93,TRUE
1280_4982,MSSA,FALSE,0,,,0,TRUE
1417093_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.56,TRUE
1417066_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.86,TRUE
1280_3921,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.94,TRUE
1421874_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1409544_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
46170_1188,MRSA,TRUE,1,SCCmec_type_Vb(5C2&5),SCCmec_type_Vb(5C2&5),86.38,TRUE
1280_24795,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),51.88,FALSE
1418315_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.73,TRUE
1280_7310,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.71,TRUE
1412625_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.72,TRUE
1410739_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.71,TRUE
1280_12305,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1421858_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.56,TRUE
1280_4404,MSSA,FALSE,0,,,0,TRUE
1280_27478,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,TRUE
46170_200,MSSA,FALSE,0,,,0,TRUE
46170_610,MSSA,FALSE,0,,,0,TRUE
1410897_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.22,TRUE
1409511_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.81,TRUE
1410887_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.98,TRUE
1280_27620,MSSA,FALSE,0,,,0,TRUE
1409394_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.6,TRUE
1280_4834,MSSA,FALSE,0,,,0,TRUE
1280_4730,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_16200,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.84,TRUE
1417150_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.69,TRUE
1280_18512,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
46170_502,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.01,TRUE
1412744_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.02,TRUE
1280_12525,MSSA,FALSE,0,,,0,TRUE
1280_27489,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89.03,TRUE
1410710_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1410829_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),86.34,TRUE
1280_3975,MRSA,TRUE,1,SCCmec_type_IVc(2B),SCCmec_type_IVc(2B),93.74,TRUE
1421862_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.75,TRUE
1280_5376,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.16,TRUE
1280_4047,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.88,TRUE
1412719_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,TRUE
1280_4064,MSSA,FALSE,0,,,0,TRUE
1280_4412,MSSA,FALSE,0,,,0,TRUE
1280_4768,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.78,TRUE
1280_19112,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),50.62,FALSE
1409608_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.87,TRUE
1280_3933,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),89,TRUE
1417078_3,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.94,TRUE
1280_16926,MRSA,TRUE,1,SCCmec_type_VI(4B),SCCmec_type_VI(4B),95.78,TRUE
1280_9978,MSSA,FALSE,0,,,0,TRUE
1410853_3,MRSA,TRUE,Multiple,SCCmec_type_IV(2B),SCCmec_type_II(2A),50.03,FALSE
1280_4433,MRSA,TRUE,1,SCCmec_type_IVa(2B),SCCmec_type_IVa(2B),88.91,TRUE
